,date,datetime,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,moonphase
2372,2011-07-01,20:00:00,78.2,78.2,29.5,43.7,0.0,0.0,0.0,0.0,,,5.9,105.0,1015.9,25.3,67.7,,,,,Partially cloudy,partly-cloudy-day,0.0
2373,2011-07-02,20:00:00,79.0,79.0,33.7,48.0,0.0,0.0,0.0,0.0,,,9.4,169.0,1014.8,9.2,27.3,,,,,Partially cloudy,partly-cloudy-day,0.05
2374,2011-07-03,20:00:00,82.9,80.6,21.8,39.9,0.0,0.0,0.0,0.0,,,4.4,66.0,1013.7,25.3,21.5,,,,,Partially cloudy,partly-cloudy-day,0.09
2375,2011-07-04,20:00:00,84.8,81.9,19.9,39.2,0.0,0.0,0.0,0.0,,,4.5,360.0,1013.2,25.3,37.2,,,,,Partially cloudy,partly-cloudy-day,0.12
2376,2011-07-05,20:00:00,70.2,70.2,58.1,54.8,0.0,0.0,0.0,0.0,,,8.1,59.0,1020.3,13.7,82.7,,,,,Partially cloudy,partly-cloudy-day,0.16
2377,2011-07-06,20:00:00,68.6,68.6,72.9,59.6,0.026,100.0,0.0,0.0,['rain'],,3.2,99.0,1017.9,9.2,71.3,,,,,"Rain, Partially cloudy",rain,0.19
2378,2011-07-07,20:00:00,64.0,64.0,94.8,62.5,0.026,100.0,0.0,0.0,['rain'],,3.2,18.0,1017.9,5.1,100.0,,,,,"Rain, Overcast",rain,0.23
2379,2011-07-08,20:00:00,70.3,70.3,61.2,56.4,0.0,0.0,0.0,0.0,,27.3,16.0,31.0,1011.0,9.2,71.3,,,,,Partially cloudy,partly-cloudy-day,0.25
2380,2011-07-09,20:00:00,68.0,68.0,74.5,59.6,0.0,0.0,0.0,0.0,,,4.2,292.0,1013.5,9.2,71.3,,,,,Partially cloudy,partly-cloudy-day,0.3
2381,2011-07-10,20:00:00,66.6,66.6,73.3,57.7,0.0,0.0,0.0,0.0,,,7.4,358.0,1015.2,9.2,96.8,,,,,Overcast,cloudy,0.34
2382,2011-07-11,20:00:00,65.9,65.9,74.0,57.4,0.002,100.0,0.0,0.0,['rain'],,6.2,192.0,1014.2,13.7,48.5,,,,,"Rain, Partially cloudy",rain,0.37
2383,2011-07-12,20:00:00,72.5,72.5,62.2,58.8,0.0,0.0,0.0,0.0,,,4.3,96.0,1014.0,9.9,48.5,,,,,Partially cloudy,partly-cloudy-day,0.41
2384,2011-07-13,20:00:00,71.9,71.9,67.0,60.4,0.0,0.0,0.0,0.0,,,6.5,196.0,1011.9,13.7,59.9,,,,,Partially cloudy,partly-cloudy-day,0.45
2385,2011-07-14,20:00:00,73.5,73.5,51.4,54.5,0.0,0.0,0.0,0.0,,,8.1,219.0,1010.4,9.9,37.2,,,,,Partially cloudy,partly-cloudy-day,0.48
2386,2011-07-15,20:00:00,78.5,78.5,44.7,55.2,0.0,0.0,0.0,0.0,,,5.5,328.0,1010.3,7.7,89.0,,,,,Partially cloudy,partly-cloudy-day,0.5
2387,2011-07-16,20:00:00,75.4,75.4,56.6,59.0,0.0,0.0,0.0,0.0,,,5.2,279.0,1013.7,9.2,38.6,,,,,Partially cloudy,partly-cloudy-day,0.55
2388,2011-07-17,20:00:00,82.4,81.2,34.6,51.7,0.0,0.0,0.0,0.0,,,6.4,253.0,1015.3,25.3,20.7,,,,,Partially cloudy,partly-cloudy-day,0.58
2389,2011-07-18,20:00:00,83.7,82.1,33.5,51.9,0.0,0.0,0.0,0.0,,,5.6,51.0,1014.0,13.7,15.0,,,,,Clear,clear-day,0.61
2390,2011-07-19,20:00:00,69.0,69.0,69.4,58.6,0.0,0.0,0.0,0.0,,,7.9,199.0,1012.0,9.9,62.6,,,,,Partially cloudy,partly-cloudy-day,0.64
2391,2011-07-20,20:00:00,76.4,76.4,38.5,49.3,0.0,0.0,0.0,0.0,,,9.0,106.0,1010.2,14.8,48.0,,,,,Partially cloudy,partly-cloudy-day,0.68
2392,2011-07-21,20:00:00,78.0,78.0,36.5,49.3,0.0,0.0,0.0,0.0,,,8.9,186.0,1008.2,14.8,50.0,,,,,Partially cloudy,partly-cloudy-day,0.71
2393,2011-07-22,20:00:00,81.2,80.3,34.0,50.2,0.0,0.0,0.0,0.0,,,6.9,106.0,1005.8,29.8,48.0,,,,,Partially cloudy,partly-cloudy-day,0.75
2394,2011-07-23,20:00:00,81.0,79.8,30.4,47.0,0.0,0.0,0.0,0.0,,31.7,12.4,137.0,1012.5,14.8,35.2,,,,,Partially cloudy,partly-cloudy-day,0.77
2395,2011-07-24,20:00:00,79.9,79.9,33.7,48.8,0.0,0.0,0.0,0.0,,,10.4,167.0,1015.8,29.8,48.0,,,,,Partially cloudy,partly-cloudy-day,0.81
2396,2011-07-25,20:00:00,78.5,78.5,33.7,47.6,0.0,0.0,0.0,0.0,,27.8,19.1,171.0,1010.6,14.8,48.0,,,,,Partially cloudy,partly-cloudy-day,0.84
2397,2011-07-26,20:00:00,66.3,66.3,76.6,58.8,0.0,0.0,0.0,0.0,,,6.4,261.0,1011.8,9.9,89.0,,,,,Partially cloudy,partly-cloudy-day,0.87
2398,2011-07-27,20:00:00,69.8,69.8,65.9,57.9,0.0,0.0,0.0,0.0,,26.4,11.5,285.0,1012.6,14.8,74.1,,,,,Partially cloudy,partly-cloudy-day,0.9
2399,2011-07-28,20:00:00,78.1,78.1,29.5,43.7,0.0,0.0,0.0,0.0,,,4.5,332.0,1015.2,14.8,88.7,,,,,Partially cloudy,partly-cloudy-day,0.93
2400,2011-07-29,20:00:00,76.8,76.8,37.4,48.8,0.0,0.0,0.0,0.0,,,8.8,199.0,1015.1,14.8,48.0,,,,,Partially cloudy,partly-cloudy-day,0.97
2401,2011-07-30,20:00:00,84.1,81.7,25.3,44.8,0.0,0.0,0.0,0.0,,,6.0,109.0,1014.5,14.8,39.6,,,,,Partially cloudy,partly-cloudy-day,0.0
2402,2011-07-31,20:00:00,80.6,79.8,33.7,49.4,0.046,100.0,0.0,0.0,['rain'],,12.8,185.0,1010.8,21.8,57.5,,,,,"Rain, Partially cloudy",rain,0.03
2403,2011-08-01,20:00:00,79.3,79.3,39.4,52.5,0.0,0.0,0.0,0.0,,,6.3,193.0,1012.5,14.8,77.4,,,,,Partially cloudy,partly-cloudy-day,0.07
2404,2011-08-02,20:00:00,68.8,68.8,68.1,57.9,0.002,100.0,0.0,0.0,['rain'],,9.1,186.0,1017.5,9.9,77.4,,,,,"Rain, Partially cloudy",rain,0.11
2405,2011-08-03,20:00:00,70.7,70.7,55.7,54.1,0.0,0.0,0.0,0.0,,28.2,12.3,70.0,1013.0,14.8,62.6,,,,,Partially cloudy,partly-cloudy-day,0.14
2406,2011-08-04,20:00:00,68.8,68.8,56.1,52.5,0.0,0.0,0.0,0.0,,,9.6,174.0,1013.9,14.8,38.6,,,,,Partially cloudy,partly-cloudy-day,0.18
2407,2011-08-05,20:00:00,77.3,77.3,31.6,44.9,0.0,0.0,0.0,0.0,,18.3,14.6,150.0,1012.1,29.8,62.8,,,,,Partially cloudy,partly-cloudy-day,0.21
2408,2011-08-06,20:00:00,83.6,80.9,17.1,34.4,0.0,0.0,0.0,0.0,,21.2,12.4,288.0,1010.0,29.8,50.0,,,,,Partially cloudy,partly-cloudy-day,0.25
2409,2011-08-07,20:00:00,84.7,81.7,12.5,27.5,0.0,0.0,0.0,0.0,,18.3,8.2,1.0,1006.4,29.8,26.7,,,,,Partially cloudy,partly-cloudy-day,0.28
2410,2011-08-08,20:00:00,79.3,79.3,21.4,36.5,0.0,0.0,0.0,0.0,,,4.9,67.0,1010.2,29.8,26.7,,,,,Partially cloudy,partly-cloudy-day,0.32
2411,2011-08-09,20:00:00,74.0,74.0,44.1,50.8,0.0,0.0,0.0,0.0,,25.9,8.6,49.0,1006.6,29.8,39.6,,,,,Partially cloudy,partly-cloudy-day,0.36
2412,2011-08-10,20:00:00,75.6,75.6,42.6,51.3,0.0,0.0,0.0,0.0,,,9.2,4.0,1009.2,14.8,26.7,,,,,Partially cloudy,partly-cloudy-day,0.39
2413,2011-08-11,20:00:00,81.4,79.6,22.2,39.1,0.0,0.0,0.0,0.0,,31.1,12.0,174.0,1007.2,14.8,48.0,,,,,Partially cloudy,partly-cloudy-day,0.43
2414,2011-08-12,20:00:00,78.1,78.1,27.1,41.5,0.0,0.0,0.0,0.0,,,5.6,68.0,1012.9,14.8,50.0,,,,,Partially cloudy,partly-cloudy-day,0.46
2415,2011-08-13,20:00:00,79.4,79.4,40.2,53.1,0.0,0.0,0.0,0.0,,34.0,10.3,238.0,1014.1,14.8,35.2,,,,,Partially cloudy,partly-cloudy-day,0.5
2416,2011-08-14,20:00:00,74.6,74.6,43.1,50.7,0.0,0.0,0.0,0.0,,20.8,12.5,331.0,1012.4,14.8,92.3,,,,,Overcast,cloudy,0.53
2417,2011-08-15,19:00:00,86.0,82.7,18.1,37.7,0.0,0.0,0.0,0.0,,,3.2,119.0,1007.5,14.8,42.6,,,,,Partially cloudy,partly-cloudy-day,0.56
2418,2011-08-16,19:00:00,73.3,73.3,46.0,51.3,0.0,0.0,0.0,0.0,,,6.0,61.0,1017.6,14.8,46.1,,,,,Partially cloudy,partly-cloudy-day,0.6
2419,2011-08-17,19:00:00,85.9,83.2,25.8,46.8,0.0,0.0,0.0,0.0,,,4.2,353.0,1012.5,29.8,35.2,,,,,Partially cloudy,partly-cloudy-day,0.63
2420,2011-08-18,19:00:00,88.9,85.0,11.8,29.3,0.0,0.0,0.0,0.0,,,4.3,284.0,1009.4,29.8,48.0,,,,,Partially cloudy,partly-cloudy-day,0.66
2421,2011-08-19,19:00:00,70.0,70.0,56.6,53.9,0.015,100.0,0.0,0.0,['rain'],32.3,11.7,310.0,1012.2,8.0,77.6,,,,,"Rain, Partially cloudy",rain,0.69
2422,2011-08-20,19:00:00,83.6,81.2,24.7,43.7,0.0,0.0,0.0,0.0,,,6.1,80.0,1012.4,14.8,42.6,,,,,Partially cloudy,partly-cloudy-day,0.73
2423,2011-08-21,19:00:00,79.8,79.8,32.8,48.0,0.0,0.0,0.0,0.0,,,4.3,64.0,1014.2,8.5,68.2,,,,,Partially cloudy,partly-cloudy-day,0.75
2424,2011-08-22,19:00:00,85.6,82.5,19.8,39.7,0.0,0.0,0.0,0.0,,,5.9,17.0,1011.5,14.8,88.7,,,,,Partially cloudy,partly-cloudy-day,0.79
2425,2011-08-23,19:00:00,90.0,86.0,13.6,33.7,0.0,0.0,0.0,0.0,,,2.3,8.0,1010.9,29.8,35.2,,,,,Partially cloudy,partly-cloudy-day,0.82
2426,2011-08-24,19:00:00,82.2,80.2,24.3,42.2,0.0,0.0,0.0,0.0,,,8.7,208.0,1015.4,14.8,48.0,,,,,Partially cloudy,partly-cloudy-day,0.86
2427,2011-08-25,19:00:00,86.0,83.0,22.5,43.4,0.0,0.0,0.0,0.0,,24.6,18.1,230.0,1012.3,29.8,74.1,,,,,Partially cloudy,partly-cloudy-day,0.89
2428,2011-08-26,19:00:00,77.5,77.5,34.5,47.3,0.0,0.0,0.0,0.0,,31.1,12.2,111.0,1018.6,14.8,81.1,,,,,Partially cloudy,partly-cloudy-day,0.92
2429,2011-08-27,19:00:00,83.8,81.5,26.7,46.0,0.0,0.0,0.0,0.0,,,13.5,264.0,1015.0,14.8,48.0,,,,,Partially cloudy,partly-cloudy-day,0.96
2430,2011-08-28,19:00:00,74.2,74.2,45.2,51.7,0.0,0.0,0.0,0.0,,34.4,8.3,286.0,1014.6,8.9,92.3,,,,,Overcast,cloudy,0.0
2431,2011-08-29,19:00:00,81.2,80.2,33.4,49.6,0.0,0.0,0.0,0.0,,,5.3,319.0,1008.1,14.8,62.8,,,,,Partially cloudy,partly-cloudy-day,0.02
2432,2011-08-30,19:00:00,80.0,80.0,25.7,41.7,0.0,0.0,0.0,0.0,,,7.1,268.0,1008.7,29.8,62.8,,,,,Partially cloudy,partly-cloudy-day,0.06
2433,2011-08-31,19:00:00,80.4,78.9,21.3,37.2,0.0,0.0,0.0,0.0,,,12.4,205.0,1008.9,14.5,39.7,,,,,Partially cloudy,partly-cloudy-day,0.09
2434,2011-09-01,19:00:00,86.7,83.3,15.8,34.8,0.0,0.0,0.0,0.0,,,10.6,164.0,1006.5,14.8,48.0,,,,,Partially cloudy,partly-cloudy-day,0.13
2435,2011-09-02,19:00:00,74.0,74.0,39.7,48.0,0.0,0.0,0.0,0.0,,,8.1,124.0,1012.1,14.8,48.0,,,,,Partially cloudy,partly-cloudy-day,0.16
2436,2011-09-03,19:00:00,65.1,65.1,28.9,32.0,0.0,0.0,0.0,0.0,,,2.9,31.0,1020.9,29.8,48.0,,,,,Partially cloudy,partly-cloudy-day,0.2
2437,2011-09-04,19:00:00,70.9,70.9,28.6,36.8,0.0,0.0,0.0,0.0,,,9.5,217.0,1019.1,29.8,19.3,,,,,Clear,clear-day,0.25
2438,2011-09-05,19:00:00,81.9,79.6,12.7,25.7,0.0,0.0,0.0,0.0,,,2.8,66.0,1011.9,14.8,19.3,,,,,Clear,clear-day,0.27
2439,2011-09-06,19:00:00,64.3,64.3,54.9,47.7,0.0,0.0,0.0,0.0,,,3.7,87.0,1020.2,8.9,100.0,,,,,Overcast,cloudy,0.3
2440,2011-09-07,19:00:00,56.1,56.1,89.0,52.9,0.0,0.0,0.0,0.0,,,3.7,339.0,1028.4,9.9,100.0,,,,,Overcast,cloudy,0.34
2441,2011-09-08,19:00:00,66.8,66.8,42.3,43.2,0.0,0.0,0.0,0.0,,,5.9,71.0,1022.6,14.8,50.0,,,,,Partially cloudy,partly-cloudy-day,0.37
2442,2011-09-09,19:00:00,69.8,69.8,29.2,36.3,0.0,0.0,0.0,0.0,,,7.7,36.0,1018.7,14.8,26.7,,,,,Partially cloudy,partly-cloudy-day,0.41
2443,2011-09-10,19:00:00,72.1,72.1,24.9,34.2,0.0,0.0,0.0,0.0,,,5.2,89.0,1018.3,29.8,19.3,,,,,Clear,clear-day,0.44
2444,2011-09-11,19:00:00,75.3,75.3,18.4,29.5,0.0,0.0,0.0,0.0,,,0.7,340.0,1015.5,29.8,26.7,,,,,Partially cloudy,partly-cloudy-day,0.48
2445,2011-09-12,19:00:00,75.3,75.3,23.9,36.0,0.0,0.0,0.0,0.0,,,6.6,10.0,1016.4,14.8,88.7,,,,,Partially cloudy,partly-cloudy-day,0.5
2446,2011-09-13,19:00:00,69.2,69.2,35.8,41.0,0.0,0.0,0.0,0.0,,33.3,6.4,348.0,1016.6,8.9,66.7,,,,,Partially cloudy,partly-cloudy-day,0.54
2447,2011-09-14,19:00:00,52.6,52.6,97.2,51.8,0.076,100.0,0.0,0.0,['rain'],,7.5,140.0,1020.5,3.4,100.0,,,,,"Rain, Overcast",rain,0.58
2448,2011-09-15,19:00:00,56.7,56.7,85.2,52.3,0.0,0.0,0.0,0.0,,,1.3,342.0,1014.2,9.5,96.4,,,,,Overcast,cloudy,0.61
2449,2011-09-16,19:00:00,67.4,67.4,38.7,41.4,0.0,0.0,0.0,0.0,,,5.6,160.0,1010.6,14.8,62.6,,,,,Partially cloudy,partly-cloudy-day,0.64
2450,2011-09-17,19:00:00,58.2,58.2,60.3,44.5,0.006,100.0,0.0,0.0,['rain'],21.9,6.7,289.0,1014.2,14.8,62.8,,,,,"Rain, Partially cloudy",rain,0.68
2451,2011-09-18,19:00:00,68.5,68.5,27.6,33.7,0.0,0.0,0.0,0.0,,,8.8,312.0,1019.4,14.8,74.1,,,,,Partially cloudy,partly-cloudy-day,0.71
2452,2011-09-19,19:00:00,73.3,73.3,24.6,34.9,0.0,0.0,0.0,0.0,,,4.1,15.0,1013.4,29.8,41.6,,,,,Partially cloudy,partly-cloudy-day,0.74
2453,2011-09-20,19:00:00,57.1,57.1,41.0,33.6,0.0,0.0,0.0,0.0,,,6.4,95.0,1020.4,16.9,89.0,,,,,Partially cloudy,partly-cloudy-day,0.75
2454,2011-09-21,19:00:00,58.2,58.2,35.8,31.2,0.0,0.0,0.0,0.0,,,18.3,5.0,1022.0,16.9,89.0,,,,,Partially cloudy,partly-cloudy-day,0.81
2455,2011-09-22,19:00:00,67.9,67.9,20.7,26.2,0.0,0.0,0.0,0.0,,,4.0,178.0,1020.1,16.9,41.6,,,,,Partially cloudy,partly-cloudy-night,0.84
2456,2011-09-23,18:00:00,78.6,78.6,15.8,28.3,0.0,0.0,0.0,0.0,,,5.3,5.0,1017.7,38.1,56.2,,,,,Partially cloudy,partly-cloudy-day,0.88
2457,2011-09-24,18:00:00,78.8,78.8,18.2,32.0,0.0,0.0,0.0,0.0,,,8.1,359.0,1012.3,16.9,56.2,,,,,Partially cloudy,partly-cloudy-day,0.91
2458,2011-09-25,18:00:00,80.4,78.8,19.1,34.4,0.0,0.0,0.0,0.0,,,7.5,39.0,1007.8,38.1,27.5,,,,,Partially cloudy,partly-cloudy-day,0.94
2459,2011-09-26,18:00:00,79.8,79.8,12.6,23.9,0.0,0.0,0.0,0.0,,,7.5,6.0,1011.3,38.1,50.0,,,,,Partially cloudy,partly-cloudy-day,0.98
2460,2011-09-27,18:00:00,79.6,79.6,16.5,30.2,0.0,0.0,0.0,0.0,,,3.4,70.0,1015.2,38.1,27.5,,,,,Partially cloudy,partly-cloudy-day,0.0
2461,2011-09-28,18:00:00,82.5,80.0,12.5,25.7,0.0,0.0,0.0,0.0,,,6.9,25.0,1012.8,38.1,27.5,,,,,Partially cloudy,partly-cloudy-day,0.04
2462,2011-09-29,18:00:00,62.6,62.6,29.8,30.6,0.0,0.0,0.0,0.0,,,8.5,80.0,1025.5,14.5,26.7,,,,,Partially cloudy,partly-cloudy-day,0.08
2463,2011-09-30,18:00:00,77.0,77.0,15.9,27.2,0.0,0.0,0.0,0.0,,,5.5,82.0,1016.7,28.3,26.7,,,,,Partially cloudy,partly-cloudy-day,0.11
2464,2011-10-01,18:00:00,74.4,74.4,23.5,34.7,0.0,0.0,0.0,0.0,,,9.8,271.0,1016.1,16.9,68.2,,,,,Partially cloudy,partly-cloudy-day,0.15
2465,2011-10-02,18:00:00,76.8,76.8,19.5,32.0,0.0,0.0,0.0,0.0,,,4.1,329.0,1014.8,38.1,38.0,,,,,Partially cloudy,partly-cloudy-day,0.18
2466,2011-10-03,18:00:00,77.8,77.8,18.2,31.2,0.0,0.0,0.0,0.0,,,3.5,87.0,1013.7,38.1,68.2,,,,,Partially cloudy,partly-cloudy-day,0.25
2467,2011-10-04,18:00:00,73.5,73.5,25.9,36.5,0.0,0.0,0.0,0.0,,26.6,19.0,165.0,1006.6,16.9,89.0,,,,,Partially cloudy,partly-cloudy-day,0.25
2468,2011-10-05,18:00:00,70.7,70.7,21.5,29.4,0.0,0.0,0.0,0.0,,27.6,18.3,235.0,999.3,38.1,54.9,,,,,Partially cloudy,partly-cloudy-day,0.28
2469,2011-10-06,18:00:00,56.4,56.4,34.8,28.9,0.0,0.0,0.0,0.0,,32.7,19.8,205.0,998.8,9.9,94.9,,,,,Overcast,cloudy,0.32
2470,2011-10-07,18:00:00,60.6,60.6,19.1,18.2,0.0,0.0,0.0,0.0,,28.1,19.6,186.0,1007.9,16.9,94.1,,,,,Overcast,cloudy,0.35
2471,2011-10-08,18:00:00,41.0,32.5,100.0,41.0,0.0,0.0,0.0,0.0,,32.1,17.1,11.0,1019.7,8.5,94.1,,,,,Overcast,cloudy,0.39
2472,2011-10-09,18:00:00,46.5,42.1,65.3,35.5,0.0,0.0,0.0,0.0,,,9.1,60.0,1017.8,16.9,94.9,,,,,Overcast,cloudy,0.42
2473,2011-10-10,18:00:00,61.6,61.6,26.0,26.3,0.0,0.0,0.0,0.0,,,4.0,83.0,1010.6,38.1,27.5,,,,,Partially cloudy,partly-cloudy-day,0.45
2474,2011-10-11,18:00:00,62.4,62.4,29.3,30.0,0.0,0.0,0.0,0.0,,,13.9,301.0,1007.2,38.1,50.0,,,,,Partially cloudy,partly-cloudy-day,0.5
2475,2011-10-12,18:00:00,59.8,59.8,26.7,25.4,0.0,0.0,0.0,0.0,,,6.3,80.0,1015.4,38.1,27.5,,,,,Partially cloudy,partly-cloudy-day,0.52
2476,2011-10-13,18:00:00,67.9,67.9,21.6,27.2,0.0,0.0,0.0,0.0,,,8.7,48.0,1011.1,38.1,27.5,,,,,Partially cloudy,partly-cloudy-day,0.56
2477,2011-10-14,18:00:00,62.6,62.6,35.1,34.7,0.0,0.0,0.0,0.0,,,9.8,341.0,1015.4,38.1,39.5,,,,,Partially cloudy,partly-cloudy-day,0.59
2478,2011-10-15,18:00:00,75.1,75.1,15.9,25.7,0.0,0.0,0.0,0.0,,,4.5,145.0,1010.3,38.1,56.2,,,,,Partially cloudy,partly-cloudy-day,0.62
2479,2011-10-16,18:00:00,60.7,60.7,40.3,36.5,0.0,0.0,0.0,0.0,,,7.9,315.0,1013.3,38.1,56.2,,,,,Partially cloudy,partly-cloudy-day,0.66
2480,2011-10-17,18:00:00,43.7,39.9,67.4,33.6,0.0,0.0,0.0,0.0,,,6.4,70.0,1023.5,16.9,94.9,,,,,Overcast,cloudy,0.69
2481,2011-10-18,18:00:00,50.8,50.8,28.6,19.3,0.0,0.0,0.0,0.0,,,8.6,25.0,1025.7,38.1,14.6,,,,,Clear,clear-day,0.73
2482,2011-10-19,18:00:00,55.5,55.5,25.1,20.4,0.0,0.0,0.0,0.0,,,8.1,90.0,1016.0,38.1,12.8,,,,,Clear,clear-day,0.75
2483,2011-10-20,18:00:00,61.6,61.6,20.3,20.4,0.0,0.0,0.0,0.0,,,8.0,91.0,1015.9,38.1,14.6,,,,,Clear,clear-day,0.79
2484,2011-10-21,18:00:00,63.7,63.7,20.3,22.2,0.0,0.0,0.0,0.0,,,7.5,85.0,1017.6,38.1,38.0,,,,,Partially cloudy,partly-cloudy-day,0.83
2485,2011-10-22,18:00:00,59.0,59.0,28.6,26.4,0.0,0.0,0.0,0.0,,,6.9,85.0,1019.0,38.1,27.5,,,,,Partially cloudy,partly-cloudy-day,0.86
2486,2011-10-23,18:00:00,66.3,66.3,15.6,18.1,0.0,0.0,0.0,0.0,,,2.7,76.0,1017.2,38.1,12.8,,,,,Clear,clear-day,0.9
2487,2011-10-24,18:00:00,68.2,68.2,10.3,10.1,0.0,0.0,0.0,0.0,,,7.5,49.0,1008.5,38.1,56.2,,,,,Partially cloudy,partly-cloudy-day,0.93
2488,2011-10-25,18:00:00,42.6,37.5,84.2,38.2,0.042,100.0,0.0,0.0,['rain'],,8.5,41.0,1017.4,9.9,100.0,,,,,"Rain, Overcast",rain,0.96
2489,2011-10-26,18:00:00,26.6,21.1,89.1,23.9,0.0,0.0,0.0,0.0,,,4.7,45.0,1025.5,9.9,100.0,,,,,Overcast,cloudy,0.0
2490,2011-10-27,18:00:00,36.5,30.6,45.8,17.5,0.0,0.0,0.0,0.0,,,7.4,145.0,1022.4,16.9,68.2,,,,,Partially cloudy,partly-cloudy-day,0.03
2491,2011-10-28,18:00:00,42.7,38.5,41.6,21.0,0.0,0.0,0.0,0.0,,,6.8,157.0,1024.4,16.9,12.8,,,,,Clear,clear-day,0.06
2492,2011-10-29,18:00:00,54.5,54.5,25.6,19.9,0.0,0.0,0.0,0.0,,20.8,11.4,317.0,1013.5,38.1,68.2,,,,,Partially cloudy,partly-cloudy-day,0.1
2493,2011-10-30,18:00:00,57.0,57.0,29.4,25.4,0.0,0.0,0.0,0.0,,,1.0,56.0,1020.5,28.3,7.6,,,,,Clear,clear-day,0.13
2494,2011-10-31,18:00:00,59.0,59.0,25.8,24.0,0.0,0.0,0.0,0.0,,,10.6,354.0,1012.6,28.3,34.4,,,,,Partially cloudy,partly-cloudy-day,0.16
2495,2011-11-01,18:00:00,39.3,31.9,71.6,30.9,0.0,0.0,0.0,0.0,,,12.2,345.0,1012.9,9.9,89.0,,,,,Partially cloudy,partly-cloudy-night,0.2
2496,2011-11-02,17:00:00,25.6,20.1,83.4,21.2,0.008,100.0,0.0,0.0,['snow'],,4.5,124.0,1033.7,8.5,39.5,,,,,"Snow, Partially cloudy",snow,0.25
2497,2011-11-03,17:00:00,38.5,35.0,61.6,26.4,0.0,0.0,0.0,0.0,,,4.7,5.0,1019.0,38.1,23.4,,,,,Partially cloudy,partly-cloudy-day,0.26
2498,2011-11-04,17:00:00,51.7,51.7,40.2,28.3,0.0,0.0,0.0,0.0,,,15.1,156.0,1005.3,38.1,68.2,,,,,Partially cloudy,partly-cloudy-day,0.3
2499,2011-11-05,17:00:00,48.3,43.8,49.6,30.3,0.006,100.0,0.0,0.0,['rain'],39.3,10.6,350.0,989.2,8.5,100.0,,,,,"Rain, Overcast",rain,0.33
2500,2011-11-06,16:00:00,46.3,42.5,35.0,20.1,0.0,0.0,0.0,0.0,,,7.5,45.0,1011.4,38.1,27.5,,,,,Partially cloudy,partly-cloudy-day,0.36
2501,2011-11-07,16:00:00,37.5,31.8,57.4,23.8,0.0,0.0,0.0,0.0,,,7.6,355.0,1016.8,9.9,68.2,,,,,Partially cloudy,partly-cloudy-day,0.4
2502,2011-11-08,16:00:00,41.0,36.5,44.7,21.1,0.0,0.0,0.0,0.0,,,6.8,30.0,1020.9,16.9,39.5,,,,,Partially cloudy,partly-cloudy-day,0.43
2503,2011-11-09,16:00:00,41.0,36.6,31.7,13.2,0.0,0.0,0.0,0.0,,,6.5,75.0,1031.3,38.1,27.5,,,,,Partially cloudy,partly-cloudy-day,0.46
2504,2011-11-10,16:00:00,57.3,57.3,7.2,-5.8,0.0,0.0,0.0,0.0,,,16.1,306.0,1018.3,38.1,27.5,,,,,Partially cloudy,partly-cloudy-day,0.5
2505,2011-11-11,16:00:00,53.6,53.6,14.1,5.6,0.0,0.0,0.0,0.0,,,6.9,185.0,1006.3,38.1,68.2,,,,,Partially cloudy,partly-cloudy-day,0.53
2506,2011-11-12,16:00:00,56.4,56.4,20.8,16.7,0.0,0.0,0.0,0.0,,37.3,25.8,235.0,996.2,38.1,50.0,,,,,Partially cloudy,partly-cloudy-day,0.57
2507,2011-11-13,16:00:00,53.4,53.4,26.0,19.3,0.0,0.0,0.0,0.0,,24.8,15.1,290.0,998.1,38.1,50.0,,,,,Partially cloudy,partly-cloudy-day,0.6
2508,2011-11-14,16:00:00,52.4,52.4,14.3,5.0,0.0,0.0,0.0,0.0,,28.9,16.0,255.0,1002.9,38.1,27.5,,,,,Partially cloudy,partly-cloudy-day,0.64
2509,2011-11-15,16:00:00,49.2,44.5,27.0,16.6,0.0,0.0,0.0,0.0,,,11.4,60.0,1009.3,38.1,68.2,,,,,Partially cloudy,partly-cloudy-day,0.67
2510,2011-11-16,16:00:00,33.0,25.4,31.2,5.8,0.0,0.0,0.0,0.0,,,9.1,80.0,1026.9,38.1,27.5,,,,,Partially cloudy,partly-cloudy-day,0.71
2511,2011-11-17,16:00:00,54.2,54.2,21.1,15.2,0.0,0.0,0.0,0.0,,,8.1,33.0,1010.1,48.4,67.6,,,,,Partially cloudy,partly-cloudy-day,0.74
2512,2011-11-18,16:00:00,61.7,61.7,10.6,5.8,0.0,0.0,0.0,0.0,,26.7,17.3,241.0,995.6,38.1,38.0,,,,,Partially cloudy,partly-cloudy-day,0.75
2513,2011-11-19,16:00:00,38.5,30.8,53.3,23.0,0.0,0.0,0.0,0.0,,,12.4,75.0,1012.4,38.1,50.0,,,,,Partially cloudy,partly-cloudy-day,0.81
2514,2011-11-20,16:00:00,41.0,38.4,46.8,22.2,0.0,0.0,0.0,0.0,,,4.1,359.0,1016.4,38.1,39.5,,,,,Partially cloudy,partly-cloudy-day,0.85
2515,2011-11-21,16:00:00,48.1,47.2,35.7,22.2,0.0,0.0,0.0,0.0,,,3.4,5.0,1014.0,38.1,50.0,,,,,Partially cloudy,partly-cloudy-day,0.88
